bin.chrom	bin.start	bin.start.abspos	bin.end	bin.length	mappable.positions	gc.content	chrom.numeric	chrom	chrompos	abspos
1	233545900	233545900	234092162	546262	498370	0.402017713	1	1	233545900	233545900
1	234092162	234092162	234635499	543337	498370	0.419548089	1	1	234092162	234092162
1	234635499	234635499	235250394	614895	498371	0.456077678	1	1	234635499	234635499
1	235250394	235250394	235843116	592722	498370	0.429935113	1	1	235250394	235250394
1	235843116	235843116	236407048	563932	498370	0.4198148	1	1	235843116	235843116
1	236407048	236407048	236972099	565051	498371	0.424804133	1	1	236407048	236407048
1	236972099	236972099	237523729	551630	498370	0.409642333	1	1	236972099	236972099
1	237523729	237523729	238061575	537846	498371	0.379803884	1	1	237523729	237523729
1	238061575	238061575	238606392	544817	498370	0.383710494	1	1	238061575	238061575
1	238606392	238606392	239142946	536554	498370	0.35812798	1	1	238606392	238606392
1	239142946	239142946	239674169	531223	498371	0.372687177	1	1	239142946	239142946
1	239674169	239674169	240212004	537835	498370	0.392436342	1	1	239674169	239674169
1	240212004	240212004	240756725	544721	498370	0.396705837	1	1	240212004	240212004
1	240756725	240756725	241312131	555406	498371	0.397565025	1	1	240756725	240756725
1	241312131	241312131	241849298	537167	498370	0.393367426	1	1	241312131	241312131
1	241849298	241849298	242445853	596555	498370	0.412783398	1	1	241849298	241849298
1	242445853	242445853	243069865	624012	498371	0.400678192	1	1	242445853	242445853
1	243069865	243069865	243804934	735069	498370	0.397105578	1	1	243069865	243069865
1	243804934	243804934	244343777	538843	498371	0.400953524	1	1	243804934	243804934
1	244343777	244343777	244909768	565991	498370	0.420158624	1	1	244343777	244343777
1	244909768	244909768	245483890	574122	498370	0.438044527	1	1	244909768	244909768
1	245483890	245483890	246034915	551025	498371	0.441936391	1	1	245483890	245483890
1	246034915	246034915	246587210	552295	498370	0.401468418	1	1	246034915	246034915
1	246587210	246587210	247172472	585262	498370	0.426545718	1	1	246587210	246587210
1	247172472	247172472	247759502	587030	498371	0.431863789	1	1	247172472	247172472
1	247759502	247759502	248364647	605145	498370	0.379515653	1	1	247759502	247759502
1	248364647	248364647	249250621	885974	498370	0.398074862	1	1	248364647	248364647
2	0	249250621	557486	557486	498309	0.431532496	2	2	0	249250621
2	557486	249808107	1094467	536981	498309	0.44680538	2	2	557486	249808107
2	1094467	250345088	1664170	569703	498309	0.465851505	2	2	1094467	250345088
2	1664170	250914791	2209305	545135	498310	0.464130903	2	2	1664170	250914791
2	2209305	251459926	2735946	526641	498309	0.436236449	2	2	2209305	251459926
2	2735946	251986567	3272874	536928	498309	0.468790974	2	2	2735946	251986567
2	3272874	252523495	3880296	607422	498310	0.472668822	2	2	3272874	252523495
2	3880296	253130917	4425049	544753	498309	0.403421367	2	2	3880296	253130917
2	4425049	253675670	4959582	534533	498309	0.377862545	2	2	4425049	253675670
2	4959582	254210203	5590420	630838	498310	0.388073197	2	2	4959582	254210203
2	5590420	254841041	6135300	544880	498309	0.418275584	2	2	5590420	254841041
2	6135300	255385921	6662527	527227	498309	0.392908557	2	2	6135300	255385921
2	6662527	255913148	7180839	518312	498309	0.417159935	2	2	6662527	255913148
2	7180839	256431460	7704051	523212	498310	0.404298831	2	2	7180839	256431460
2	7704051	256954672	8227848	523797	498309	0.412371587	2	2	7704051	256954672
2	8227848	257478469	8753003	525155	498309	0.449564414	2	2	8227848	257478469
2	8753003	258003624	9296366	543363	498310	0.427226366	2	2	8753003	258003624
2	9296366	258546987	9850361	553995	498309	0.449529328	2	2	9296366	258546987
2	9850361	259100982	10407491	557130	498309	0.481081615	2	2	9850361	259100982
2	10407491	259658112	10958816	551325	498310	0.481271482	2	2	10407491	259658112
2	10958816	260209437	11510926	552110	498309	0.44353118	2	2	10958816	260209437
2	11510926	260761547	12057328	546402	498309	0.462800283	2	2	11510926	260761547
2	12057328	261307949	12580925	523597	498309	0.407723879	2	2	12057328	261307949
2	12580925	261831546	13118270	537345	498310	0.402839889	2	2	12580925	261831546
2	13118270	262368891	13666229	547959	498309	0.35609781	2	2	13118270	262368891
2	13666229	262916850	14216122	549893	498309	0.353272364	2	2	13666229	262916850
2	14216122	263466743	14759596	543474	498310	0.374301255	2	2	14216122	263466743
2	14759596	264010217	15293722	534126	498309	0.403412303	2	2	14759596	264010217
2	15293722	264544343	15834108	540386	498309	0.397266028	2	2	15293722	264544343
2	15834108	265084729	16429499	595391	498310	0.462508549	2	2	15834108	265084729
2	16429499	265680120	16951063	521564	498309	0.417350507	2	2	16429499	265680120
2	16951063	266201684	17486052	534989	498309	0.384359305	2	2	16951063	266201684
2	17486052	266736673	18022328	536276	498310	0.384361784	2	2	17486052	266736673
2	18022328	267272949	18575989	553661	498309	0.40032258	2	2	18022328	267272949
2	18575989	267826610	19106725	530736	498309	0.386845814	2	2	18575989	267826610
2	19106725	268357346	19688689	581964	498309	0.396866473	2	2	19106725	268357346
2	19688689	268939310	20218467	529778	498310	0.42282994	2	2	19688689	268939310
2	20218467	269469088	20763059	544592	498309	0.458609381	2	2	20218467	269469088
2	20763059	270013680	21321154	558095	498309	0.436010467	2	2	20763059	270013680
2	21321154	270571775	21860775	539621	498310	0.389111988	2	2	21321154	270571775
2	21860775	271111396	22386138	525363	498309	0.369561617	2	2	21860775	271111396
2	22386138	271636759	22914297	528159	498309	0.371289706	2	2	22386138	271636759
2	22914297	272164918	23444646	530349	498310	0.404842849	2	2	22914297	272164918
2	23444646	272695267	23975938	531292	498309	0.476760426	2	2	23444646	272695267
2	23975938	273226559	24557494	581556	498309	0.413317032	2	2	23975938	273226559
2	24557494	273808115	25122569	565075	498309	0.41258417	2	2	24557494	273808115
2	25122569	274373190	25690641	568072	498310	0.481204847	2	2	25122569	274373190
2	25690641	274941262	26276327	585686	498309	0.427932373	2	2	25690641	274941262
2	26276327	275526948	26828038	551711	498309	0.453994936	2	2	26276327	275526948
2	26828038	276078659	27376652	548614	498310	0.487854849	2	2	26828038	276078659
2	27376652	276627273	27955504	578852	498309	0.460589235	2	2	27376652	276627273
2	27955504	277206125	28500494	544990	498309	0.395445788	2	2	27955504	277206125
2	28500494	277751115	29042087	541593	498310	0.463277775	2	2	28500494	277751115
2	29042087	278292708	29581749	539662	498309	0.44221383	2	2	29042087	278292708
2	29581749	278832370	30106496	524747	498309	0.425384042	2	2	29581749	278832370
2	30106496	279357117	30642447	535951	498310	0.439338671	2	2	30106496	279357117
2	30642447	279893068	31190263	547816	498309	0.422154519	2	2	30642447	279893068
2	31190263	280440884	31725608	535345	498309	0.441740264	2	2	31190263	280440884
2	31725608	280976229	32309212	583604	498309	0.394610039	2	2	31725608	280976229
2	32309212	281559833	32898188	588976	498310	0.396345522	2	2	32309212	281559833
2	32898188	282148809	33457180	558992	498309	0.406878375	2	2	32898188	282148809
2	33457180	282707801	34013727	556547	498309	0.402316426	2	2	33457180	282707801
2	34013727	283264348	34562326	548599	498310	0.384955131	2	2	34013727	283264348
2	34562326	283812947	35128713	566387	498309	0.369646549	2	2	34562326	283812947
2	35128713	284379334	35677169	548456	498309	0.351762037	2	2	35128713	284379334
2	35677169	284927790	36226361	549192	498310	0.361640373	2	2	35677169	284927790
2	36226361	285476982	36770812	544451	498309	0.389910203	2	2	36226361	285476982
2	36770812	286021433	37328573	557761	498309	0.397987669	2	2	36770812	286021433
2	37328573	286579194	37875779	547206	498309	0.397177663	2	2	37328573	286579194
2	37875779	287126400	38431248	555469	498310	0.414212134	2	2	37875779	287126400
2	38431248	287681869	39004172	572924	498309	0.427840342	2	2	38431248	287681869
2	39004172	288254793	39564771	560599	498309	0.396764889	2	2	39004172	288254793
2	39564771	288815392	40112880	548109	498310	0.397251277	2	2	39564771	288815392
2	40112880	289363501	40653940	541060	498309	0.383377075	2	2	40112880	289363501
2	40653940	289904561	41183789	529849	498309	0.353221389	2	2	40653940	289904561
2	41183789	290434410	41720796	537007	498310	0.357356608	2	2	41183789	290434410
2	41720796	290971417	42261432	540636	498309	0.412149764	2	2	41720796	290971417
2	42261432	291512053	42823765	562333	498309	0.427730544	2	2	42261432	291512053
2	42823765	292074386	43384529	560764	498310	0.469518371	2	2	42823765	292074386
2	43384529	292635150	43941069	556540	498309	0.419642793	2	2	43384529	292635150
2	43941069	293191690	44504303	563234	498309	0.409721359	2	2	43941069	293191690
2	44504303	293754924	45049053	544750	498309	0.38824782	2	2	44504303	293754924
2	45049053	294299674	45586697	537644	498310	0.455035302	2	2	45049053	294299674
2	45586697	294837318	46112597	525900	498309	0.406360525	2	2	45586697	294837318
2	46112597	295363218	46636309	523712	498309	0.44460696	2	2	46112597	295363218
2	46636309	295886930	47175085	538776	498310	0.427433664	2	2	46636309	295886930
2	47175085	296425706	47742557	567472	498309	0.462741774	2	2	47175085	296425706
2	47742557	296993178	48313939	571382	498309	0.428765694	2	2	47742557	296993178
2	48313939	297564560	48870857	556918	498310	0.406119034	2	2	48313939	297564560
2	48870857	298121478	49416907	546050	498309	0.398262064	2	2	48870857	298121478
2	49416907	298667528	49969688	552781	498309	0.370282264	2	2	49416907	298667528
2	49969688	299220309	50495427	525739	498309	0.359018448	2	2	49969688	299220309
2	50495427	299746048	51011692	516265	498310	0.362623846	2	2	50495427	299746048
2	51011692	300262313	51528687	516995	498309	0.35575199	2	2	51011692	300262313
2	51528687	300779308	52083433	554746	498309	0.350030464	2	2	51528687	300779308
2	52083433	301334054	52621826	538393	498310	0.353119376	2	2	52083433	301334054
2	52621826	301872447	53158712	536886	498309	0.365425807	2	2	52621826	301872447
2	53158712	302409333	53700517	541805	498309	0.369092201	2	2	53158712	302409333
2	53700517	302951138	54261472	560955	498310	0.398021232	2	2	53700517	302951138
2	54261472	303512093	54800948	539476	498309	0.40361017	2	2	54261472	303512093
2	54800948	304051569	55324280	523332	498309	0.407876835	2	2	54800948	304051569
2	55324280	304574901	55900514	576234	498310	0.396673921	2	2	55324280	304574901
2	55900514	305151135	56468243	567729	498309	0.394388872	2	2	55900514	305151135
2	56468243	305718864	57024766	556523	498309	0.369032367	2	2	56468243	305718864
2	57024766	306275387	57582572	557806	498309	0.356312051	2	2	57024766	306275387
2	57582572	306833193	58122661	540089	498310	0.354635995	2	2	57582572	306833193
2	58122661	307373282	58670184	547523	498309	0.360583939	2	2	58122661	307373282
2	58670184	307920805	59190931	520747	498309	0.373824525	2	2	58670184	307920805
2	59190931	308441552	59727794	536863	498310	0.375762532	2	2	59190931	308441552
2	59727794	308978415	60249975	522181	498309	0.388016799	2	2	59727794	308978415
2	60249975	309500596	60799441	549466	498309	0.427777151	2	2	60249975	309500596
2	60799441	310050062	61369910	570469	498310	0.416555501	2	2	60799441	310050062
2	61369910	310620531	61948856	578946	498309	0.411876064	2	2	61369910	310620531
2	61948856	311199477	62525852	576996	498309	0.423443143	2	2	61948856	311199477
2	62525852	311776473	63106978	581126	498309	0.405937783	2	2	62525852	311776473
2	63106978	312357599	63665828	558850	498310	0.371935224	2	2	63106978	312357599
2	63665828	312916449	64229731	563903	498309	0.380196594	2	2	63665828	312916449
2	64229731	313480352	64771275	541544	498309	0.415757538	2	2	64229731	313480352
2	64771275	314021896	65315870	544595	498310	0.436052479	2	2	64771275	314021896
2	65315870	314566491	65886085	570215	498309	0.434209903	2	2	65315870	314566491
2	65886085	315136706	66433479	547394	498309	0.405821036	2	2	65886085	315136706
2	66433479	315684100	66991085	557606	498310	0.391394641	2	2	66433479	315684100
2	66991085	316241706	67518759	527674	498309	0.376440757	2	2	66991085	316241706
2	67518759	316769380	68065638	546879	498309	0.38924881	2	2	67518759	316769380
2	68065638	317316259	68609189	543551	498310	0.397813637	2	2	68065638	317316259
2	68609189	317859810	69162137	552948	498309	0.401999826	2	2	68609189	317859810
2	69162137	318412758	69701824	539687	498309	0.413582317	2	2	69162137	318412758
2	69701824	318952445	70255230	553406	498309	0.424305121	2	2	69701824	318952445
2	70255230	319505851	70833312	578082	498310	0.438351307	2	2	70255230	319505851
2	70833312	320083933	71415913	582601	498309	0.458033886	2	2	70833312	320083933
2	71415913	320666534	71960839	544926	498309	0.447128601	2	2	71415913	320666534
2	71960839	321211460	72495561	534722	498310	0.446559147	2	2	71960839	321211460
2	72495561	321746182	73051740	556179	498309	0.366295743	2	2	72495561	321746182
2	73051740	322302361	73595413	543673	498309	0.475642528	2	2	73051740	322302361
2	73595413	322846034	74212942	617529	498310	0.415995038	2	2	73595413	322846034
2	74212942	323463563	74764705	551763	498309	0.473052742	2	2	74212942	323463563
2	74764705	324015326	75314626	549921	498309	0.431616541	2	2	74764705	324015326
2	75314626	324565247	75852666	538040	498309	0.398321686	2	2	75314626	324565247
2	75852666	325103287	76403722	551056	498310	0.373252446	2	2	75852666	325103287
2	76403722	325654343	76958461	554739	498309	0.363048208	2	2	76403722	325654343
2	76958461	326209082	77512416	553955	498309	0.351860711	2	2	76958461	326209082
2	77512416	326763037	78069545	557129	498310	0.349814854	2	2	77512416	326763037
2	78069545	327320166	78605926	536381	498309	0.347023851	2	2	78069545	327320166
2	78605926	327856547	79147266	541340	498309	0.35597037	2	2	78605926	327856547
2	79147266	328397887	79698582	551316	498310	0.390115651	2	2	79147266	328397887
2	79698582	328949203	80223464	524882	498309	0.376366498	2	2	79698582	328949203
2	80223464	329474085	80749829	526365	498309	0.399051989	2	2	80223464	329474085
2	80749829	330000450	81286173	536344	498310	0.368662649	2	2	80749829	330000450
2	81286173	330536794	81817581	531408	498309	0.354418827	2	2	81286173	330536794
2	81817581	331068202	82359005	541424	498309	0.359409631	2	2	81817581	331068202
2	82359005	331609626	82888020	529015	498309	0.348606372	2	2	82359005	331609626
2	82888020	332138641	83426130	538110	498310	0.354278865	2	2	82888020	332138641
2	83426130	332676751	83958519	532389	498309	0.351066607	2	2	83426130	332676751
2	83958519	333209140	84514348	555829	498309	0.378697405	2	2	83958519	333209140
2	84514348	333764969	85066738	552390	498310	0.393377867	2	2	84514348	333764969
2	85066738	334317359	85640906	574168	498309	0.45663116	2	2	85066738	334317359
2	85640906	334891527	86206894	565988	498309	0.475870513	2	2	85640906	334891527
2	86206894	335457515	86748482	541588	498310	0.434514797	2	2	86206894	335457515
2	86748482	335999103	88405385	1656903	498309	0.420802625	2	2	86748482	335999103
2	88405385	337656006	88962443	557058	498309	0.431493669	2	2	88405385	337656006
2	88962443	338213064	90247662	1285219	498309	0.404221636	2	2	88962443	338213064
2	90247662	339498283	95773773	5526111	498310	0.421571673	2	2	90247662	339498283
2	95773773	345024394	96687147	913374	498309	0.433775211	2	2	95773773	345024394
2	96687147	345937768	97300427	613280	498309	0.480464062	2	2	96687147	345937768
2	97300427	346551048	98323066	1022639	498310	0.44300677	2	2	97300427	346551048
2	98323066	347573687	98871022	547956	498309	0.418102913	2	2	98323066	347573687
2	98871022	348121643	99408975	537953	498309	0.437774304	2	2	98871022	348121643
2	99408975	348659596	99997035	588060	498310	0.410961467	2	2	99408975	348659596
2	99997035	349247656	100541100	544065	498309	0.415612105	2	2	99997035	349247656
2	100541100	349791721	101099979	558879	498309	0.42454449	2	2	100541100	349791721
2	101099979	350350600	101647036	547057	498310	0.448240311	2	2	101099979	350350600
2	101647036	350897657	102222637	575601	498309	0.437593055	2	2	101647036	350897657
2	102222637	351473258	102761242	538605	498309	0.425168723	2	2	102222637	351473258
2	102761242	352011863	103295046	533804	498309	0.400943043	2	2	102761242	352011863
2	103295046	352545667	103831264	536218	498310	0.386165701	2	2	103295046	352545667
